"annot","gene","celltype"
1,"5133400G04Rik.2","Th1/2"
1,"Lta","Th1/2"
1,"Pfkp.1","Th1/2"
2,"Fbxl11","Th1/2"
1,"Nat5.1","Th1/2"
1,"Sfxn1","Th1/2"
3,"Acsbg1","Th1/2"
1,"4930534B04Rik","Th1/2"
4,"Mars","Th1/2"
1,"Med9","Th1/2"
3,"Inpp4b","Th1/2"
4,"Psme3","Th1/2"
4,"Rbm13.1","Th1/2"
3,"Mecp2","Th1/2"
2,"Art2b","Th1/2"
4,"Surf2","Th1/2"
3,"1500031L02Rik","Th1/2"
2,"Il17ra","Th1/2"
3,"Ncf4","Th1/2"
3,"9430015G10Rik","Th1/2"
4,"Mtx1","Th1/2"
2,"Pdlim4","Th1/2"
1,"Zfp367","Th1/2"
4,"Ddx39","Th1/2"
4,"Psmg2.1","Th1/2"
3,"Oxr1","Th1/2"
4,"Prickle4","Th1/2"
3,"Scp2.2","Th1/2"
2,"Sesn1.1","Th1/2"
2,"Ovgp1.1","Th1/2"
3,"Plekhg2","Th1/2"
1,"Xkr5","Th1/2"
4,"Psma5","Th1/2"
2,"Ttc14","Th1/2"
3,"Itm2b.2","Th1/2"
2,"Rhbdl2","Th1/2"
4,"Hdc","Th1/2"
2,"Klf2","Th1/2"
2,"9930104L06Rik","Th1/2"
1,"Actl6a","Th1/2"
2,"Parp14","Th1/2"
2,"Fmnl3.1","Th1/2"
3,"Nsmaf.1","Th1/2"
4,"Cops5.1","Th1/2"
1,"Map3k8","Th1/2"
1,"Tuba3b","Th1/2"
2,"Tgfb1i1","Th1/2"
1,"Mlf1","Th1/2"
1,"Tmem159","Th1/2"
1,"Dhdh.1","Th1/2"
3,"Pbx2.1","Th1/2"
3,"2410066E13Rik","Th1/2"
3,"Gdi1.2","Th1/2"
3,"Tm6sf1","Th1/2"
2,"Ankrd39","Th1/2"
3,"Prkcb1","Th1/2"
4,"Prpf19","Th1/2"
2,"Vezt.1","Th1/2"
2,"Oas2","Th1/2"
4,"Inhba","Th1/2"
2,"Pik3r1.1","Th1/2"
2,"Traf2","Th1/2"
1,"Mybl2","Th1/2"
2,"Irf9","Th1/2"
4,"Psmb7.2","Th1/2"
3,"Dpp4","Th1/2"
4,"Relb","Th1/2"
3,"Jmjd1a","Th1/2"
2,"Limk2.1","Th1/2"
1,"1500010J02Rik","Th1/2"
4,"Enox1","Th1/2"
1,"Lig1.1","Th1/2"
2,"Alg12","Th1/2"
1,"Nol3.1","Th1/2"
3,"Gprasp1.1","Th1/2"
1,"1700113I22Rik","Th1/2"
1,"Zfp313","Th1/2"
4,"2310061F22Rik","Th1/2"
3,"Suv420h2","Th1/2"
1,"Vps36","Th1/2"
1,"Slc16a6","Th1/2"
4,"G3bp1","Th1/2"
3,"2010110K16Rik","Th1/2"
2,"Ddx21.1","Th1/2"
3,"Adrbk1","Th1/2"
3,"Parp6","Th1/2"
4,"Dph2","Th1/2"
1,"Stc1","Th1/2"
2,"Lrig1","Th1/2"
1,"Nelf.1","Th1/2"
1,"Tfdp2.1","Th1/2"
1,"Lif","Th1/2"
1,"Gls2","Th1/2"
1,"Kdelc1.1","Th1/2"
4,"Psmg3","Th1/2"
4,"Trnt1","Th1/2"
1,"Ttc27","Th1/2"
4,"Psmd12.1","Th1/2"
1,"Tspan3","Th1/2"
4,"Kbtbd8.1","Th1/2"
4,"Hspa9.1","Th1/2"
2,"Elmo1.5","Th1/2"
1,"Hist1h2ak","Th1/2"
1,"Cdkn1a.1","Th1/2"
2,"Irak4.1","Th1/2"
2,"Ear2.1","Th1/2"
2,"Vps11","Th1/2"
4,"Crem","Th1/2"
4,"Ung.2","Th1/2"
4,"Nup98","Th1/2"
1,"Fbxw8","Th1/2"
1,"Glb1","Th1/2"
2,"Pla2g4f","Th1/2"
2,"Itgad.2","Th1/2"
1,"Paox","Th1/2"
2,"D19Wsu162e","Th1/2"
2,"Dmxl1.1","Th1/2"
4,"Cxcl10","Th1/2"
4,"Ctps","Th1/2"
1,"Rpa2","Th1/2"
1,"Dcxr","Th1/2"
4,"Mdn1.1","Th1/2"
4,"Aoc3","Th1/2"
3,"Ephb6","Th1/2"
4,"6330548G22Rik","Th1/2"
4,"A130010J15Rik","Th1/2"
1,"H2afz","Th1/2"
1,"Mtap7","Th1/2"
3,"Zbtb24","Th1/2"
3,"Frmd8.1","Th1/2"
3,"Ap1gbp1","Th1/2"
1,"Irf5","Th1/2"
2,"Pip4k2a","Th1/2"
1,"Atg9b","Th1/2"
1,"Tpx2","Th1/2"
1,"Zranb3","Th1/2"
1,"Smarca5","Th1/2"
1,"Idi1","Th1/2"
1,"Lman1","Th1/2"
1,"Sh3bgrl","Th1/2"
1,"Bcl7c","Th1/2"
2,"Rap1b","Th1/2"
1,"Dnalc1.1","Th1/2"
4,"Smarcc1","Th1/2"
4,"Psmb2","Th1/2"
4,"Stap1","Th1/2"
3,"Tax1bp3.1","Th1/2"
1,"D17H6S56E-5","Th1/2"
4,"Ascc2.1","Th1/2"
4,"Sac3d1","Th1/2"
1,"Nlgn2","Th1/2"
1,"Car13","Th1/2"
4,"D10Ertd322e","Th1/2"
4,"Axud1","Th1/2"
4,"Nme2.1","Th1/2"
1,"Cndp2","Th1/2"
1,"Gng2","Th1/2"
3,"Acaa1a","Th1/2"
2,"Ms4a6d.1","Th1/2"
1,"Cchcr1","Th1/2"
2,"Hsd17b11.1","Th1/2"
3,"Pqlc3.1","Th1/2"
1,"Tnfrsf18","Th1/2"
1,"Kif18a","Th1/2"
4,"Mrpl2","Th1/2"
4,"Tmem120b","Th1/2"
3,"Pscd1","Th1/2"
4,"Nr4a2","Th1/2"
3,"Maf1","Th1/2"
1,"5730469M10Rik","Th1/2"
4,"Noc4l.1","Th1/2"
4,"Bcl2a1d","Th1/2"
1,"Nfkbil2","Th1/2"
3,"Ap3m2","Th1/2"
3,"Tdrd7","Th1/2"
3,"Rnf167.2","Th1/2"
1,"Smpd4.1","Th1/2"
1,"Cenph","Th1/2"
1,"Abhd14b","Th1/2"
3,"Arid5a","Th1/2"
1,"Dbp","Th1/2"
4,"Dctd","Th1/2"
3,"Fbxo32.2","Th1/2"
1,"Gmppa.1","Th1/2"
3,"Rora","Th1/2"
4,"Nup50.1","Th1/2"
4,"Lars","Th1/2"
1,"Pkmyt1","Th1/2"
1,"Sytl3","Th1/2"
1,"Ube2t","Th1/2"
1,"Kifc1","Th1/2"
3,"Samhd1","Th1/2"
3,"Sv2a","Th1/2"
1,"Ldha","Th1/2"
1,"Adssl1.1","Th1/2"
2,"Prickle1","Th1/2"
4,"Tagap1","Th1/2"
4,"Sh3rf1.1","Th1/2"
3,"Txndc13.1","Th1/2"
2,"Ttc17","Th1/2"
3,"Enpp1","Th1/2"
1,"Psmb5","Th1/2"
3,"Klhl24","Th1/2"
2,"Kbtbd7.2","Th1/2"
2,"Blk.2","Th1/2"
1,"Mx1","Th1/2"
4,"Top1mt","Th1/2"
1,"Mrps11","Th1/2"
4,"Slc25a15","Th1/2"
1,"Slc15a3","Th1/2"
1,"Mcm6.1","Th1/2"
2,"Klf6","Th1/2"
1,"Egln3.1","Th1/2"
3,"Slc2a9","Th1/2"
2,"Rnasen","Th1/2"
1,"Rad51l3.2","Th1/2"
3,"5330431N19Rik.1","Th1/2"
1,"Paics","Th1/2"
3,"Itsn2","Th1/2"
4,"Magoh","Th1/2"
4,"Swap70.2","Th1/2"
4,"St6galnac4.2","Th1/2"
1,"Cst7","Th1/2"
1,"Cdca5","Th1/2"
2,"EG665378","Th1/2"
4,"Wdr4.2","Th1/2"
1,"Slc19a2","Th1/2"
1,"Stra13.2","Th1/2"
1,"Pygl.1","Th1/2"
4,"D2Bwg1335e","Th1/2"
4,"Srm","Th1/2"
4,"Kars","Th1/2"
3,"Acaa2","Th1/2"
4,"Usp39","Th1/2"
1,"Pkp4","Th1/2"
1,"Twsg1.1","Th1/2"
3,"Pcbd2","Th1/2"
4,"Poldip2","Th1/2"
1,"Kif3a","Th1/2"
3,"Tk2","Th1/2"
4,"Jtv1.1","Th1/2"
1,"Snx25.1","Th1/2"
1,"Sdf2l1","Th1/2"
3,"Zkscan14","Th1/2"
4,"Polr2d.1","Th1/2"
4,"Atf4.1","Th1/2"
4,"Eftud2.1","Th1/2"
1,"9530077C05Rik","Th1/2"
3,"Syf2.1","Th1/2"
2,"Irf1.1","Th1/2"
3,"Aqp3","Th1/2"
2,"Peli1","Th1/2"
1,"2310016C08Rik","Th1/2"
1,"Rad51c","Th1/2"
1,"Cox7a1","Th1/2"
1,"Bola1","Th1/2"
1,"Ccdc28b","Th1/2"
2,"Cd74","Th1/2"
2,"Pde1b","Th1/2"
3,"2810474O19Rik","Th1/2"
4,"Psmb7.3","Th1/2"
1,"OTTMUSG00000005491","Th1/2"
1,"Chek2","Th1/2"
2,"Mia3.2","Th1/2"
4,"Cdv3.1","Th1/2"
1,"Tmem49.1","Th1/2"
1,"Ccrn4l","Th1/2"
2,"Snrk.1","Th1/2"
4,"Hnrpu","Th1/2"
2,"Nsd1","Th1/2"
4,"Serbp1.2","Th1/2"
3,"Ap1gbp1.1","Th1/2"
1,"Dgcr6.1","Th1/2"
1,"Coro1c","Th1/2"
3,"Tmem110","Th1/2"
2,"Chchd2","Th1/2"
3,"Mobkl2a","Th1/2"
4,"Gadd45b","Th1/2"
1,"Prrc1","Th1/2"
4,"Ifrd2","Th1/2"
2,"Qrsl1","Th1/2"
1,"Hist1h4k","Th1/2"
1,"Rapsn","Th1/2"
2,"Ext1","Th1/2"
2,"Tatdn2","Th1/2"
1,"Egln1.1","Th1/2"
3,"Rgl2","Th1/2"
3,"Usp52.1","Th1/2"
1,"Actr3b.1","Th1/2"
2,"Pccb.1","Th1/2"
2,"Sdcbp.3","Th1/2"
3,"Bnip3l","Th1/2"
4,"Lars.1","Th1/2"
4,"1500001M20Rik.1","Th1/2"
1,"Ndc80","Th1/2"
4,"Mat2a.1","Th1/2"
1,"BC046404.1","Th1/2"
1,"Hist1h4k.1","Th1/2"
1,"Wdr60","Th1/2"
3,"Ercc5","Th1/2"
1,"Scly","Th1/2"
3,"Crtc3","Th1/2"
1,"Hnrph1.2","Th1/2"
3,"Cyhr1","Th1/2"
4,"4732471D19Rik","Th1/2"
3,"A130010J15Rik.1","Th1/2"
1,"Nasp.2","Th1/2"
3,"Edem2.2","Th1/2"
3,"Man2a1","Th1/2"
2,"Apbb1ip","Th1/2"
1,"Capg.1","Th1/2"
1,"Fbxo36","Th1/2"
2,"Gmip.1","Th1/2"
4,"Magoh.1","Th1/2"
4,"Nup37","Th1/2"
3,"H2-Ke6","Th1/2"
3,"Efr3a","Th1/2"
4,"Tmem97","Th1/2"
1,"Cobll1.1","Th1/2"
2,"Irf1.2","Th1/2"
2,"Tlk1","Th1/2"
2,"Gps2","Th1/2"
3,"Ift172.2","Th1/2"
1,"Mrpl13.1","Th1/2"
3,"Prickle3.1","Th1/2"
3,"Map2k6.1","Th1/2"
4,"Imp4","Th1/2"
1,"Clic4.1","Th1/2"
3,"8430419L09Rik","Th1/2"
4,"Npas4.1","Th1/2"
4,"Slc12a2.2","Th1/2"
1,"Lcmt1.1","Th1/2"
3,"Sirt7","Th1/2"
2,"Sirpa.1","Th1/2"
3,"9930012K11Rik","Th1/2"
3,"Igfbp4","Th1/2"
1,"Cdc45l","Th1/2"
4,"Cdr2","Th1/2"
2,"2610024E20Rik.1","Th1/2"
2,"Rabif","Th1/2"
4,"Il1r2","Th1/2"
3,"Smarca2.2","Th1/2"
4,"Banf1.2","Th1/2"
2,"Chka.1","Th1/2"
4,"Gorasp2","Th1/2"
4,"Bccip.1","Th1/2"
4,"Tmem70.1","Th1/2"
1,"Il8ra","Th1/2"
1,"Il12rb1","Th1/2"
3,"Ttc33.1","Th1/2"
3,"Napg.1","Th1/2"
3,"Oxct1","Th1/2"
1,"6330503K22Rik.1","Th1/2"
4,"Sgk3.3","Th1/2"
1,"Npal3","Th1/2"
4,"Thoc4.1","Th1/2"
1,"Rab9.1","Th1/2"
2,"Osbpl9","Th1/2"
3,"Trafd1","Th1/2"
1,"Cdc25a","Th1/2"
1,"Smpdl3b","Th1/2"
4,"Etf1","Th1/2"
3,"Klhl24.1","Th1/2"
3,"Sh3bgrl3","Th1/2"
1,"Tmem109","Th1/2"
1,"Acbd6","Th1/2"
4,"Slc3a2","Th1/2"
4,"Cox4nb","Th1/2"
2,"Cap1","Th1/2"
1,"Orc1l","Th1/2"
3,"Matk.2","Th1/2"
2,"Gucy1b3","Th1/2"
2,"Gucy1a3.1","Th1/2"
4,"Rabep1","Th1/2"
4,"Pno1","Th1/2"
3,"Dhrs7.1","Th1/2"
3,"Prkcb1.1","Th1/2"
3,"Spata6","Th1/2"
1,"Prm1.1","Th1/2"
1,"Tk1.1","Th1/2"
2,"Add3","Th1/2"
3,"Zmym3.1","Th1/2"
3,"Pik3cg","Th1/2"
1,"Ctsz","Th1/2"
1,"Xbp1","Th1/2"
4,"Mrto4","Th1/2"
3,"Myo18a","Th1/2"
4,"Crls1.1","Th1/2"
1,"Snx10","Th1/2"
1,"Ccdc28b.1","Th1/2"
1,"Tmem176b","Th1/2"
1,"Ssrp1","Th1/2"
1,"Repin1.1","Th1/2"
4,"Tuft1.1","Th1/2"
2,"Git2","Th1/2"
2,"Adrb2","Th1/2"
2,"Dcun1d4","Th1/2"
2,"H2-DMb2","Th1/2"
2,"H2-Ea","Th1/2"
3,"Ttll3","Th1/2"
1,"Il3","Th1/2"
2,"Elmo1.6","Th1/2"
1,"Atpif1","Th1/2"
2,"Foxp3.1","Th1/2"
1,"Fen1","Th1/2"
4,"Tada2l.1","Th1/2"
2,"Zmym5","Th1/2"
3,"Sfrs14","Th1/2"
1,"Anxa2","Th1/2"
3,"Ng23","Th1/2"
2,"Golm1.1","Th1/2"
4,"Klhl15.1","Th1/2"
1,"Nt5dc2","Th1/2"
1,"Dbi","Th1/2"
3,"Add1.1","Th1/2"
3,"Oxct1.1","Th1/2"
4,"Rpp30","Th1/2"
3,"Rasgrp4.1","Th1/2"
1,"Ociad2","Th1/2"
2,"Mmp14","Th1/2"
1,"Tspan31","Th1/2"
1,"Avpi1","Th1/2"
2,"Rrm2b.1","Th1/2"
1,"Zbtb32.1","Th1/2"
1,"Pmf1","Th1/2"
1,"Lxn","Th1/2"
1,"Ncf1","Th1/2"
1,"Lrrc59.4","Th1/2"
1,"Ydjc","Th1/2"
4,"Ccdc59.1","Th1/2"
1,"l7Rn6","Th1/2"
3,"Emp3.1","Th1/2"
1,"Hist1h2ad","Th1/2"
4,"Bcl2a1c","Th1/2"
3,"Slfn1","Th1/2"
2,"Dnajc19.1","Th1/2"
1,"Rtn3","Th1/2"
4,"Ppif","Th1/2"
3,"Mylc2b.1","Th1/2"
1,"Ddr1","Th1/2"
2,"Mark2.1","Th1/2"
2,"Crebbp.1","Th1/2"
4,"Csda","Th1/2"
3,"Ms4a6b","Th1/2"
1,"Gls2.1","Th1/2"
3,"Rnf181","Th1/2"
2,"Rbak.2","Th1/2"
1,"2700097O09Rik","Th1/2"
1,"Cep170.1","Th1/2"
3,"Psap","Th1/2"
3,"Vkorc1","Th1/2"
1,"Pak4","Th1/2"
1,"Dusp4.2","Th1/2"
2,"Snrk.2","Th1/2"
3,"Rnf145","Th1/2"
2,"Nt5e","Th1/2"
2,"Cdc42se1.1","Th1/2"
1,"Cep55","Th1/2"
2,"Clpb","Th1/2"
3,"1700020D05Rik","Th1/2"
2,"C1qc","Th1/2"
1,"Polq.1","Th1/2"
3,"Tmsb10.1","Th1/2"
2,"Lhfpl3","Th1/2"
3,"Slc41a3","Th1/2"
3,"Tpp1","Th1/2"
1,"Afg3l2","Th1/2"
2,"5133401N09Rik","Th1/2"
1,"Tm4sf5","Th1/2"
4,"Lgals7","Th1/2"
2,"Sytl2","Th1/2"
1,"Pkp2.1","Th1/2"
2,"Tpt1","Th1/2"
3,"Vrk3","Th1/2"
2,"Rbm38.2","Th1/2"
4,"Mrps30","Th1/2"
3,"Taf9b","Th1/2"
4,"Ubtd2.2","Th1/2"
4,"Polr1e","Th1/2"
3,"Ttc7","Th1/2"
3,"St8sia4.1","Th1/2"
4,"Adk","Th1/2"
2,"BC043301.2","Th1/2"
1,"Bax","Th1/2"
1,"Pkm2","Th1/2"
3,"Cnot4.1","Th1/2"
3,"Acsbg1.1","Th1/2"
4,"Hrb.1","Th1/2"
2,"Tcf7","Th1/2"
4,"Exosc6.1","Th1/2"
2,"H2-K1","Th1/2"
3,"Slc28a2","Th1/2"
1,"Il12rb1.1","Th1/2"
3,"Trafd1.1","Th1/2"
1,"Il10rb","Th1/2"
1,"Mrpl47.1","Th1/2"
2,"Tle4.1","Th1/2"
3,"0610031J06Rik.1","Th1/2"
4,"Abhd2.1","Th1/2"
4,"Ubfd1.1","Th1/2"
2,"Rhoh","Th1/2"
1,"Kpnb1","Th1/2"
4,"Psmb2.1","Th1/2"
1,"Nedd4l","Th1/2"
2,"Ank","Th1/2"
4,"Scin","Th1/2"
1,"Oip5.1","Th1/2"
1,"Lrrc8d","Th1/2"
4,"Lsm3","Th1/2"
4,"Nme2.2","Th1/2"
1,"Malt1","Th1/2"
1,"Cox5b","Th1/2"
4,"Alg3.1","Th1/2"
1,"Ccng1.2","Th1/2"
1,"Xrcc2","Th1/2"
1,"Fbxo44","Th1/2"
4,"EG433923","Th1/2"
2,"Fmnl3.2","Th1/2"
3,"Gpx4.1","Th1/2"
4,"Nol1.1","Th1/2"
3,"Sla2","Th1/2"
1,"Magee1","Th1/2"
3,"St8sia4.2","Th1/2"
4,"Atic.1","Th1/2"
2,"Itpr2.1","Th1/2"
1,"Eno3","Th1/2"
3,"Fcgr3","Th1/2"
1,"Slc1a4","Th1/2"
2,"Arfrp1.2","Th1/2"
1,"Nupl2","Th1/2"
4,"Tsfm","Th1/2"
1,"Furin","Th1/2"
2,"1190005F20Rik","Th1/2"
4,"Smyd5.1","Th1/2"
3,"Coro1b.1","Th1/2"
4,"Stx6","Th1/2"
3,"Tmem24","Th1/2"
2,"Zzz3.1","Th1/2"
1,"Ifitm3","Th1/2"
1,"Rad51c.1","Th1/2"
4,"H28","Th1/2"
1,"Sars.1","Th1/2"
1,"Asnsd1.2","Th1/2"
4,"Marcksl1.1","Th1/2"
4,"Rps19","Th1/2"
3,"Parp16","Th1/2"
4,"Pigf","Th1/2"
1,"Rhbdf1","Th1/2"
3,"Slc44a2.1","Th1/2"
1,"Recql4.1","Th1/2"
4,"Polr2d.2","Th1/2"
1,"Ttf2","Th1/2"
2,"Tgfbr1.1","Th1/2"
3,"Zfp512","Th1/2"
1,"Tmem106c","Th1/2"
1,"Ripk4.1","Th1/2"
3,"Dnahc8","Th1/2"
3,"Gtpbp2","Th1/2"
3,"Ganc","Th1/2"
4,"Xcl1","Th1/2"
3,"Gpsm3","Th1/2"
4,"Larp4","Th1/2"
1,"C79407","Th1/2"
3,"Add1.2","Th1/2"
4,"Taf9.1","Th1/2"
4,"Traf1","Th1/2"
2,"Slc11a1.2","Th1/2"
2,"Zfp592","Th1/2"
3,"Ascc1.1","Th1/2"
1,"2610528E23Rik","Th1/2"
2,"Elf1","Th1/2"
3,"Insl3.1","Th1/2"
1,"Amica1","Th1/2"
1,"Gck","Th1/2"
4,"Homer1.2","Th1/2"
4,"1500001M20Rik.2","Th1/2"
2,"Ctsh","Th1/2"
1,"Fh1","Th1/2"
1,"Cdk2.2","Th1/2"
1,"Got2","Th1/2"
3,"B3galt4","Th1/2"
3,"Ppox.1","Th1/2"
1,"Fancl.1","Th1/2"
4,"2810452K22Rik.1","Th1/2"
4,"Cd274","Th1/2"
1,"Hist1h4j","Th1/2"
3,"Zmat1","Th1/2"
1,"Car5b","Th1/2"
3,"Crebl2","Th1/2"
4,"Thoc3.1","Th1/2"
1,"Mgmt","Th1/2"
1,"Gkap1","Th1/2"
3,"Prkra","Th1/2"
4,"Mrps6","Th1/2"
2,"Tgtp","Th1/2"
3,"Txndc15","Th1/2"
1,"2700094K13Rik.1","Th1/2"
4,"Luc7l","Th1/2"
1,"Scd1","Th1/2"
1,"Oas1g.3","Th1/2"
2,"Gadd45a.1","Th1/2"
3,"Mxd4.1","Th1/2"
1,"Plod2","Th1/2"
1,"Cbx5.1","Th1/2"
4,"Rgs16","Th1/2"
1,"Ncaph2.2","Th1/2"
3,"Lpin1","Th1/2"
1,"Pet112l.1","Th1/2"
3,"Zcchc18.1","Th1/2"
1,"Ptpla","Th1/2"
1,"Dbf4","Th1/2"
1,"Ncapd2","Th1/2"
1,"Ppp1cc.1","Th1/2"
2,"Dusp10.1","Th1/2"
1,"Gpr89","Th1/2"
1,"Psmd6","Th1/2"
4,"Xrcc6.1","Th1/2"
1,"Dbi.1","Th1/2"
4,"Fnbp1.2","Th1/2"
2,"BC043098","Th1/2"
3,"Aif1.1","Th1/2"
1,"Rfc1","Th1/2"
1,"Glipr2","Th1/2"
3,"Dgka.1","Th1/2"
1,"Myo6.1","Th1/2"
2,"Ash1l.2","Th1/2"
3,"F2r","Th1/2"
1,"Rab34.2","Th1/2"
2,"Zfp277.2","Th1/2"
1,"Mcm6.2","Th1/2"
1,"Ccdc123","Th1/2"
1,"Pdk1","Th1/2"
1,"Tipin.1","Th1/2"
1,"Sel1l.1","Th1/2"
4,"Eef1e1","Th1/2"
1,"Il10ra","Th1/2"
1,"Tpi1","Th1/2"
4,"Exosc2.1","Th1/2"
3,"Nudt18","Th1/2"
3,"Pdcd4.2","Th1/2"
1,"Bsg","Th1/2"
3,"Whsc1l1.2","Th1/2"
3,"AW549877","Th1/2"
1,"Ddx19a","Th1/2"
3,"Dym","Th1/2"
2,"H2-T23.1","Th1/2"
4,"Slc25a15.1","Th1/2"
4,"Adrm1","Th1/2"
3,"Ramp1","Th1/2"
2,"6330500D04Rik","Th1/2"
1,"Sepx1","Th1/2"
3,"Gimap8","Th1/2"
3,"Blvrb","Th1/2"
2,"Slc35e3","Th1/2"
3,"Slc35b3.1","Th1/2"
4,"Sla.1","Th1/2"
4,"Tnfsf14.1","Th1/2"
4,"Xrcc6.2","Th1/2"
1,"Evi5","Th1/2"
2,"Nkg7","Th1/2"
1,"Mif","Th1/2"
2,"H2-Q6","Th1/2"
1,"Gm347","Th1/2"
4,"Ubl4","Th1/2"
1,"Stk39","Th1/2"
3,"Usp3","Th1/2"
3,"Agrn","Th1/2"
2,"Il27ra","Th1/2"
1,"Csda.1","Th1/2"
4,"Cirh1a","Th1/2"
1,"Hspb6","Th1/2"
1,"Ndg2","Th1/2"
1,"Skp2.2","Th1/2"
1,"Luzp1.1","Th1/2"
4,"Hsp90ab1.1","Th1/2"
2,"Inpp5d","Th1/2"
4,"Polr3d.1","Th1/2"
1,"Mphosph6","Th1/2"
3,"Mat2b.1","Th1/2"
4,"Gtf2f1","Th1/2"
1,"Commd1.1","Th1/2"
4,"Shmt2","Th1/2"
3,"Leprotl1","Th1/2"
1,"Als2cr4.1","Th1/2"
1,"Smox.2","Th1/2"
3,"Fcrla.2","Th1/2"
3,"Glrx","Th1/2"
3,"Zer1","Th1/2"
4,"Mtrr.1","Th1/2"
4,"Bcap29.1","Th1/2"
4,"Mtap","Th1/2"
2,"Hsd11b1.1","Th1/2"
2,"Chst3.1","Th1/2"
3,"Rnf125.1","Th1/2"
1,"Vti1a.1","Th1/2"
4,"Stat5a","Th1/2"
4,"Tnf","Th1/2"
2,"Pitpnm2","Th1/2"
3,"Ptpn18","Th1/2"
1,"Lig1.2","Th1/2"
1,"Sco1","Th1/2"
4,"Cdc73","Th1/2"
3,"Plekhg2.1","Th1/2"
3,"Ctps2.1","Th1/2"
4,"2410131K14Rik","Th1/2"
1,"Hmgcr","Th1/2"
1,"Sumo1.1","Th1/2"
1,"Pole","Th1/2"
3,"Sfrs5.1","Th1/2"
3,"Wnk1.2","Th1/2"
3,"Itm2b.3","Th1/2"
4,"Psmd11.1","Th1/2"
1,"Hprt1.2","Th1/2"
3,"Cd47","Th1/2"
1,"Adora3.1","Th1/2"
2,"Sidt2.1","Th1/2"
1,"Bcl3","Th1/2"
4,"Slc12a2.3","Th1/2"
2,"Asb13.1","Th1/2"
2,"Tmem185b","Th1/2"
4,"Cblb.1","Th1/2"
2,"Dgkz.2","Th1/2"
1,"Gadd45g","Th1/2"
3,"Ear2.2","Th1/2"
3,"Birc2.1","Th1/2"
1,"Vldlr.2","Th1/2"
1,"Nup62","Th1/2"
3,"Afmid.1","Th1/2"
3,"Slc12a6","Th1/2"
4,"Mat2a.2","Th1/2"
2,"Amigo2.1","Th1/2"
1,"Zc3h15","Th1/2"
3,"Folr4","Th1/2"
3,"Ndrg3","Th1/2"
2,"Atn1","Th1/2"
3,"E430004N04Rik","Th1/2"
2,"Masp2.1","Th1/2"
4,"Timm8a1","Th1/2"
3,"Herc3.1","Th1/2"
1,"1810035L17Rik","Th1/2"
2,"Map4k3","Th1/2"
3,"Kctd2","Th1/2"
3,"Ifi35","Th1/2"
3,"Itpkb.1","Th1/2"
4,"Ddx1.1","Th1/2"
3,"2700038C09Rik.1","Th1/2"
2,"Zc3h13.1","Th1/2"
3,"Tmem66.1","Th1/2"
1,"Upp1.2","Th1/2"
4,"Fbxl10.5","Th1/2"
2,"Slfn2","Th1/2"
4,"Dus4l","Th1/2"
1,"Gp49a","Th1/2"
4,"Coq7","Th1/2"
2,"Zfp276","Th1/2"
1,"Cenpm","Th1/2"
1,"Paox.1","Th1/2"
3,"Rasa3","Th1/2"
4,"Hspd1","Th1/2"
1,"Vcl","Th1/2"
2,"Igf2r.1","Th1/2"
1,"Ccnh","Th1/2"
4,"Aldh18a1","Th1/2"
4,"Bzw2","Th1/2"
4,"Smarcc1.1","Th1/2"
4,"4930403C10Rik","Th1/2"
1,"Ufsp2.1","Th1/2"
1,"0610007P14Rik.1","Th1/2"
1,"Hk1","Th1/2"
3,"Fyb","Th1/2"
3,"Fbxl12.1","Th1/2"
3,"Snx14.1","Th1/2"
2,"Phospho2","Th1/2"
3,"St3gal6","Th1/2"
3,"0610007C21Rik.2","Th1/2"
1,"Pcgf5","Th1/2"
4,"Syncrip.1","Th1/2"
4,"Ctsz.1","Th1/2"
2,"Cdc42ep3","Th1/2"
3,"Tubd1.1","Th1/2"
1,"Vps29.2","Th1/2"
2,"Sidt2.3","Th1/2"
4,"Slc25a33","Th1/2"
1,"Cpne6","Th1/2"
4,"Nsun5.2","Th1/2"
1,"Wdr60.1","Th1/2"
3,"Cdk2ap2","Th1/2"
1,"3300001G02Rik","Th1/2"
4,"Cdc34","Th1/2"
2,"Elmo1.8","Th1/2"
3,"Art4","Th1/2"
2,"Nt5e.1","Th1/2"
2,"Kcnmb4.1","Th1/2"
3,"Ppm1m.2","Th1/2"
1,"Sfxn1.1","Th1/2"
4,"Nfkb1","Th1/2"
3,"Gigyf1.1","Th1/2"
4,"Cish","Th1/2"
1,"Gins4","Th1/2"
4,"Aebp2.1","Th1/2"
2,"Ptk2b","Th1/2"
2,"Dusp1","Th1/2"
2,"Commd8","Th1/2"
2,"Rbx1.1","Th1/2"
1,"Trib3.1","Th1/2"
3,"6330500D04Rik.2","Th1/2"
4,"Sh3bp2","Th1/2"
3,"Helb","Th1/2"
2,"Tgfbr2","Th1/2"
3,"Rarres2.1","Th1/2"
4,"Zfp828","Th1/2"
4,"Gosr2.1","Th1/2"
1,"Mtmr14.2","Th1/2"
4,"Ercc1","Th1/2"
1,"Xpo4","Th1/2"
1,"Gphn","Th1/2"
4,"Psmc5","Th1/2"
1,"Vars.1","Th1/2"
1,"Pgm2","Th1/2"
1,"Msh5.1","Th1/2"
1,"Brca2.1","Th1/2"
2,"Atp1b1","Th1/2"
4,"Banf1.3","Th1/2"
3,"Zcchc6.1","Th1/2"
3,"Myst4.1","Th1/2"
