,gene,Th1,Th2,category,model,angle,clust_new
1533,Rabgap1l,0.835468434820551,0.0315643631954684,Th1like,Th0,0.037762477683621884,Th1like
1534,Rabgap1l.1,0.62936628698743,0.216118477285339,Ind,Th0,0.33077463620905695,Th1like
1535,Rad50,0.59397998401722,0.235445416443242,Th1like,Th0,0.37738707931765253,Th1like
1536,Rai14.1,0.846781011185956,0.0113085776396749,Ind,Th0,0.013353990307186793,Th1like
1537,Ralb,0.645601122018374,0.200958159578407,Ind,Th0,0.3017665875865232,Th1like
1538,Rap1b,0.759748504539911,0.0108673879283047,Ind,Th0,0.014302952608591789,Th1like
1539,Rap1gap,0.724148960637513,0.202250686310614,Th1like,Th0,0.2723541997062292,Th1like
1540,Rapgef5,1.04330470751198,-0.171958703321784,Th1like,Th0,-0.16335252414485132,Th1like
1541,Rapsn,0.735585125100319,0.0067605844588799,Th1like,Th0,0.009190498668704989,Th1like
1542,Rasa1,0.869653866824418,-0.395049351525119,Th1like,Th0,-0.4263912602597337,Superpos
1543,Rasa3,1.04449949636047,-0.154288895349338,Th1like,Th0,-0.14665509428232815,Th1like
1544,Rasgrp4.1,0.906978561442304,0.0667371357619592,Th1like,Th0,0.07344945486433957,Th1like
1545,Rbm43,1.03949258140809,0.0715455272095995,Th1like,Th0,0.0687189819707342,Th1like
1546,Rbms2.2,0.563600564638232,0.282299875513963,Ind,Th0,0.46435650258720607,Superpos
1547,Rbms2.3,0.907946502625554,0.044621202715553,Ind,Th0,0.04910568053826161,Th1like
1548,Rbpj.1,-0.160683278171049,0.319759478376286,Ind,Th0,2.0364522728572614,Superpos
1549,Renbp,0.166032337816178,0.251850248861045,Ind,Th0,0.9879457600613991,Superpos
1550,Repin1,-0.251365484716001,0.676694059189159,Ind,Th0,1.9264607505125058,Th2like
1551,Repin1.1,0.361737610637418,0.342376597593832,Ind,Th0,0.757908112048487,Superpos
1552,Retsat,1.0308638982758,-0.0061386054286285,Th1like,Th0,-0.005954746191470744,Th1like
1553,Retsat.1,1.26728817474405,-0.196792188971101,Th1like,Th0,-0.15405563776816691,Th1like
1554,Rexo2,1.23861268839844,-0.435571814969364,Th1like,Th0,-0.3381538126391061,Th1like
1555,Rhbdf1,0.949734721572452,-0.0047557704746764,Th1like,Th0,-0.005007430619608657,Th1like
1556,Rhobtb1,0.499978694981922,0.646379717084074,Superpos,Th0,0.9124202171058546,Superpos
1557,Rhoh,1.22387698278387,-0.125264980771698,Th1like,Th0,-0.10199578707450842,Th1like
1558,Ripk3,0.760400202785216,-0.11980059632196,Th1like,Th0,-0.15626492309881626,Th1like
1559,Rnasen,0.627602110062263,0.178282411285697,Ind,Th0,0.2767780440742972,Th1like
1560,Rnf213,1.14724461998289,-0.143718681565913,Th1like,Th0,-0.12462370508556135,Th1like
1561,Rnf26,0.610703457665028,0.335601970546045,Th1like,Th0,0.5024849351879552,Superpos
1562,Rpl7a,0.926155345007349,0.0409883266616217,Ind,Th0,0.04422756716365666,Th1like
1563,Rps24.1,2.34816372268303,-1.50817395079119,Superpos,Th0,-0.5709275967312072,Superpos
1564,Rps6ka5.1,0.646686441413084,0.18776787669378,Th1like,Th0,0.28258376046053363,Th1like
1565,Rras,0.61906365646193,0.227086354394093,Ind,Th0,0.3515819762524785,Th1like
1566,Rrm2b.1,0.711101607649137,0.324145392032574,Th1like,Th0,0.4276961615897348,Superpos
1567,Rsad2,1.18840359729838,0.470690822572534,Th1like,Th0,0.37711372328068565,Th1like
1568,Rtp4,1.49253011855204,-0.507019260807781,Th1like,Th0,-0.32747364097779125,Th1like
1569,Rxra,0.579473265148701,0.306477470131505,Th1like,Th0,0.486491407714154,Superpos
1570,S100a1,0.609609782086395,0.379871576474061,Superpos,Th0,0.5572598854557341,Superpos
1571,S100a13,0.661219868570751,0.303385578631572,Th1like,Th0,0.43017023083259764,Superpos
1572,Samhd1,0.934682576207671,0.204672473552438,Th1like,Th0,0.21557277856571105,Th1like
1573,Sccpdh,-0.566334447039113,1.10700659414666,Ind,Th0,2.0436735626638174,Superpos
1574,Scin,0.92872212187395,-0.028968865484459,Th1like,Th0,-0.031182067464995984,Th1like
1575,Scly,0.260945307815926,0.185671165532244,Th1like,Th0,0.6184242866787539,Superpos
1576,Sco1,0.712032705668568,0.404388991644014,Th1like,Th0,0.5165092757144962,Superpos
1577,Sco1.1,0.528443255847588,0.186332823845085,Th1like,Th0,0.3389954783816309,Th1like
1578,Scotin.1,1.06622091708912,0.077379004215346,Th1like,Th0,0.07244613429128494,Th1like
1579,Scotin.2,0.894660856275138,0.0936878604760075,Th1like,Th0,0.10433857033581005,Th1like
1580,Sdc3,0.799840820068911,0.369139883636998,Th1like,Th0,0.43238982288186306,Superpos
1581,Sdcbp2,0.784727057923936,0.0443315971598074,Th1like,Th0,0.05643303103215846,Th1like
1582,Sdcbp2.1,0.820827451746237,-0.0918001281859391,Th1like,Th0,-0.1113757027086326,Th1like
1583,Sdcbp2.2,0.701643377228958,0.0347993038172635,Th1like,Th0,0.049556246549682596,Th1like
1584,Selenbp2,0.864264772729398,0.0364480573788858,Th1like,Th0,0.04214735329917607,Th1like
1585,Sell,0.897454393474159,0.145162500416034,Th1like,Th0,0.1603603011445081,Th1like
1586,Sema3b,0.260214080996697,0.632297549697145,Th1like,Th0,1.1803836635787215,Th2like
1587,Sema4b,0.884934794732856,0.0977825826845817,Th1like,Th0,0.11005049440466161,Th1like
1588,Sept8,0.464862133808494,0.219601082907056,Th1like,Th0,0.4413252041151932,Superpos
1589,Serpina3f,0.447151533200022,-0.198592411181076,Th1like,Th0,-0.41795985507454314,Superpos
1590,Serpinb6a,1.05714860951098,-0.0045450353136581,Th1like,Th0,-0.004299307844878897,Th1like
1591,Serpinf1,1.65061811908229,-0.862761259886647,Ind,Th0,-0.48163424873366234,Superpos
1592,Sgk1,1.33900123119615,-0.297089580565271,Superpos,Th0,-0.21833710134882545,Th1like
1593,Sgk3.1,1.24201074361478,-0.289161816686909,Th1like,Th0,-0.2287426633316666,Th1like
1594,Shh,0.528324587660693,-0.0453022409450683,Ind,Th0,-0.08553775523499954,Th1like
1595,Sla2,0.851908117463091,0.144726119948398,Th1like,Th0,0.16827805364012563,Th1like
1596,Slamf9,1.59081850147917,-1.3821430565327,Th1like,Th0,-0.7153219951392475,Superpos
1597,Slc12a8,0.746482831848599,0.256151475029034,Ind,Th0,0.33055445960223334,Th1like
1598,Slc17a6,0.454330580196514,1.17725070007051,Th1like,Th0,1.202482066607315,Th2like
1599,Slc19a2,1.55482668049791,-0.4800946432366,Th1like,Th0,-0.29948946647443003,Th1like
1600,Slc2a6,0.90511685989295,0.01857698284403,Th1like,Th0,0.020521521365207455,Th1like
1601,Slc35e3,0.521550215696706,0.206878238512779,Ind,Th0,0.377623970052335,Th1like
1602,Slc39a4,1.45041045162711,-0.407539465382257,Th1like,Th0,-0.2739192297437298,Th1like
1603,Slc46a3,1.161442262347,-0.137276113648893,Th1like,Th0,-0.11764870001512558,Th1like
1604,Slco4a1.1,0.769511413485753,0.176499642571065,Th1like,Th0,0.2254660195728548,Th1like
1605,Slfn1,1.25293583979618,-0.0753066270438974,Th1like,Th0,-0.06003191766920021,Th1like
1606,Slfn2,0.385329121830072,0.0967492226053809,Ind,Th0,0.24599679567495403,Th1like
1607,Sln,-0.308992934620327,-0.0075533205923377,Ind,Th0,-3.117152558771169,Th1like
1608,Smpdl3a,1.06361014776957,-0.194106119811983,Th1like,Th0,-0.18051093454607306,Th1like
1609,Smpdl3b,0.706574499327946,0.116524900785664,Th1like,Th0,0.16344410089334813,Th1like
1610,Smtn,0.563521966354213,0.0251871783074025,Th1like,Th0,0.04466627295973292,Th1like
1611,Smtnl2,0.313384816585671,0.595077519496233,Superpos,Th0,1.086073505688934,Superpos
1612,Snai3,1.06232188729048,-0.33727938694605,Th1like,Th0,-0.3074268416170603,Th1like
1613,Snx10,0.867507861063804,-0.0957135541348543,Th1like,Th0,-0.10988717768142611,Th1like
1614,Snx21.1,0.299010745689183,0.60728144377382,Ind,Th0,1.1132665812821154,Superpos
1615,Snx25.1,0.0548820178773578,0.414011215079561,Ind,Th0,1.4390030559607978,Th2like
1616,Soat1,0.419045732175996,0.336332874410109,Ind,Th0,0.676334124280046,Superpos
1617,Sod1,0.499760599623587,0.273774242864972,Th1like,Th0,0.5011608726180816,Superpos
1618,Sp100,1.22262753811481,-0.100893691555294,Th1like,Th0,-0.08233545778155606,Th1like
1619,Sp100.1,1.2341637399921,-0.0826356310202012,Th1like,Th0,-0.06685698865710424,Th1like
1620,Spcs3.1,1.22653123994429,-0.270343619773516,Th1like,Th0,-0.216944351839016,Th1like
1621,Specc1.2,-0.0879035972989498,0.610798431058902,Ind,Th0,1.7137307954179468,Th2like
1622,Specc1l.1,0.900415382704758,0.0692819584488559,Th1like,Th0,0.07679312981632572,Th1like
1623,Spint2,0.429718771331764,0.191024259451937,Ind,Th0,0.4182984405259901,Superpos
1624,Spp1,0.654033717551785,1.15475542392373,Th1like,Th0,1.0554621448274462,Superpos
1625,Spsb1,1.134980187795,-0.120420758087448,Th1like,Th0,-0.10570398020309699,Th1like
1626,St3gal1,0.324687103527153,0.166252660733805,Ind,Th0,0.47323284804835825,Superpos
1627,St3gal1.1,0.334395558940015,0.109133790205422,Ind,Th0,0.31546271167998274,Th1like
1628,St3gal6,0.325625672473594,0.595818641537583,Superpos,Th0,1.0706302887296726,Superpos
1629,Stambpl1,1.10670005676189,-0.182534807412987,Ind,Th0,-0.16346442598627664,Th1like
1630,Stat1,1.49116030161808,-0.139705250554676,Th1like,Th0,-0.0934162677746178,Th1like
1631,Stat2,0.989663421242231,0.471188893083797,Th1like,Th0,0.444353806120669,Superpos
1632,Stau2,1.20672322765313,-0.143335191119606,Th1like,Th0,-0.1182265669256052,Th1like
1633,Stc1,0.428708409137019,0.760512391760231,Th2like,Th0,1.0574882037522484,Superpos
1634,Stra6,0.680960430679646,-0.0675760677255888,Th1like,Th0,-0.09891256465432473,Th1like
1635,Suhw2,0.686617948486417,0.0151999820190619,Th1like,Th0,0.022133851550213107,Th1like
1636,Syce2,0.725152736212775,0.229360084470155,Th1like,Th0,0.3063358569278145,Th1like
1637,Syngr1.1,0.379326858024699,0.362544617965877,Ind,Th0,0.7627805283876743,Superpos
1638,Syngr1.2,0.52479466210486,0.252379454630649,Ind,Th0,0.4482600115396939,Superpos
1639,Sypl,0.472158972158876,0.108041338625673,Ind,Th0,0.22495125466076754,Th1like
1640,Sypl.1,0.871359354927763,-0.151977781596317,Th1like,Th0,-0.17267759211005895,Th1like
1641,Sytl2,0.8446619745422,0.105968170066426,Th1like,Th0,0.1248042539365878,Th1like
1642,Tacc1,0.755441705172901,0.195996071105366,Th1like,Th0,0.25384874822723524,Th1like
1643,Tal2,1.23483487785538,-1.16324359695669,Th1like,Th0,-0.7555534253137738,Superpos
1644,Tap1,1.54026622294397,0.429843873143847,Th1like,Th0,0.27214717741178557,Th1like
1645,Tap2,0.881015657565339,0.332335230962837,Ind,Th0,0.3607140637857384,Th1like
1646,Tapbpl.2,1.01893378924876,0.41818092681749,Th1like,Th0,0.3894484385767847,Th1like
1647,Tarbp2.1,1.23575811796918,-0.0881403364592846,Th1like,Th0,-0.07120432872769406,Th1like
1648,Taz,1.35818767346073,-0.520698665309459,Superpos,Th0,-0.3660950686656078,Th1like
1649,Tbc1d1,0.663741223205509,0.1090703712892,Ind,Th0,0.16287104353517895,Th1like
1650,Tbc1d2.4,0.0744972585298394,-0.0030129066555986,Ind,Th0,-0.04042115960843978,Th1like
1651,Tbc1d7.1,1.14985093757971,-0.133210091588019,Th1like,Th0,-0.1153357313813074,Th1like
1652,Tdrd7,0.975208385699782,0.278209233734913,Th1like,Th0,0.27789979658956393,Th1like
1653,Tec,0.99570532362478,-0.0569782219903192,Th1like,Th0,-0.057161641326600204,Th1like
1654,Tgfbr1.1,0.566181410608303,0.538261398172816,Th1like,Th0,0.7601238196928111,Superpos
1655,Tgm1,0.308556526649717,0.211036524300951,Ind,Th0,0.5998711666936055,Superpos
1656,Tgtp,-0.221052388094277,0.341132760166558,Ind,Th0,2.145760900018222,Superpos
1657,Tha1,0.921756581077326,0.0255283924828332,Th1like,Th0,0.02768829533009731,Th1like
1658,Thex1,0.726626388424776,-0.0427355517157514,Th1like,Th0,-0.058745979595455244,Th1like
1659,Thrap2,1.1720730248819,-0.358201939879279,Th1like,Th0,-0.29659927324999497,Th1like
1660,Tiam1,0.561173241618882,0.426673112163626,Superpos,Th0,0.6500753730043943,Superpos
1661,Timd2,0.406976563193455,-0.0025567288707007,Ind,Th0,-0.0062821682316018986,Th1like
1662,Tirap,0.398344430114568,0.413353597322059,Superpos,Th0,0.803887129007089,Superpos
1663,Tirap.1,0.663698710016936,0.232943720134134,Ind,Th0,0.337545922703286,Th1like
1664,Tle6,0.466099160402077,0.0008169928722485,Ind,Th0,0.001752828807568584,Th1like
1665,Tlk1,0.78702053519405,-0.148260750367145,Th1like,Th0,-0.1862001631708989,Th1like
1666,Tlr7,1.34826978020218,-0.490015945071964,Th1like,Th0,-0.3485980704909076,Th1like
1667,Tm4sf5,0.592900016535729,0.474649579770032,Th1like,Th0,0.6750797864146516,Superpos
1668,Tm6sf1,0.273008438683036,0.506764902490645,Ind,Th0,1.0766484177128226,Superpos
1669,Tmco3,0.317508102237841,0.618101827718832,Th2like,Th0,1.0962627162421454,Superpos
1670,Tmco3.1,0.270060670962388,0.607202980060074,Ind,Th0,1.152307046877179,Superpos
1671,Tmed10,0.635963739123009,0.351509664757652,Th1like,Th0,0.5049288471653921,Superpos
1672,Tmem108,0.699039744017458,0.263218609891781,Ind,Th0,0.360122860379364,Th1like
1673,Tmem121,1.19255838464954,-0.199629487763566,Th1like,Th0,-0.16585820228092477,Th1like
1674,Tmem127,0.435130717979465,0.440962559129664,Ind,Th0,0.7920547091863487,Superpos
1675,Tmem159,0.327862456952556,0.588717602767379,Superpos,Th0,1.0626637587992394,Superpos
1676,Tmem159.1,0.257255285876632,0.0914928370265932,Th1like,Th0,0.3416993143349432,Th1like
1677,Tmem176b,0.965513482793055,-0.0202776140897009,Th1like,Th0,-0.020998809330103736,Th1like
1678,Tmem38b,1.09922173152354,-0.115569033644651,Th1like,Th0,-0.10475230432776106,Th1like
1679,Tmem38b.1,1.3175154048191,-0.445733621657133,Th1like,Th0,-0.32622624249304866,Th1like
1680,Tmem42,0.571747499884014,0.22820348108373,Ind,Th0,0.37975902087591545,Th1like
1681,Tmem45a.2,1.1229722570351,0.906122080678779,Superpos,Th0,0.6789318377087191,Superpos
1682,Tmem53.2,-0.0619699868851479,0.490901964221221,Ind,Th0,1.6963690958006832,Th2like
1683,Tmem65,0.96223602766715,-0.111958196989562,Th1like,Th0,-0.11583128793546663,Th1like
1684,Tmem70.1,0.310943282483243,0.801046285638257,Ind,Th0,1.2005283969199203,Th2like
1685,Tmem71,0.196277515641974,0.608283565093041,Ind,Th0,1.2586693171038508,Th2like
1686,Tnfrsf8.1,0.559933100975821,-0.175213264370219,Ind,Th0,-0.3032658268305691,Th1like
1687,Tnfsf13b,0.174088985353282,0.27031889439333,Ind,Th0,0.9986411442102254,Superpos
1688,Tox,1.23450554970453,-0.494531683377853,Superpos,Th0,-0.3810156657754782,Th1like
1689,Tpcn2,0.799817219934938,0.0793586391838971,Ind,Th0,0.09889727482827357,Th1like
1690,Trafd1,0.866599656162132,0.395267310281438,Th1like,Th0,0.42792579977175205,Superpos
1691,Trafd1.1,0.909328694072052,0.203169894866827,Th1like,Th0,0.21981810988083614,Th1like
1692,Trafd1.2,0.953988834295561,0.22503595281197,Th1like,Th0,0.2316547450991537,Th1like
1693,Trak2,0.9481423397417,-0.0166937727919352,Ind,Th0,-0.017605002317687697,Th1like
1694,Trex1.1,0.601694358869629,0.273585085443212,Th1like,Th0,0.4267482140774601,Superpos
1695,Trim21,1.65858405218794,-0.365206988548221,Th1like,Th0,-0.21673346193954826,Th1like
1696,Trim25,1.15561620736369,-0.895154321478205,Th1like,Th0,-0.6590676931195951,Superpos
1697,Trim26,0.96025682926215,0.0073540301282844,Th1like,Th0,0.0076582494758846995,Th1like
1698,Trim34,1.29558368757774,-0.191984327667952,Th1like,Th0,-0.1471131006191889,Th1like
1699,Trim34.1,1.22264664852488,-0.0105880847898712,Th1like,Th0,-0.008659754745758662,Th1like
1700,Trip10,0.634000615760117,0.16000492785546,Th1like,Th0,0.24721125554533463,Th1like
1701,Trp53bp2,0.244285631162381,0.836636428828407,Ind,Th0,1.2867084883875413,Th2like
1702,Trp53i11.1,1.24544808982493,-0.197616063751622,Th1like,Th0,-0.15735883049287086,Th1like
1703,Tspan6,1.06286818764479,0.0649214822056991,Th1like,Th0,0.061005610927924704,Th1like
1704,Tspan6.1,0.795917412230468,0.111974818717644,Th1like,Th0,0.13976916109558277,Th1like
1705,Ttc17,-0.170187915249116,0.710552754714489,Ind,Th0,1.8058825014968654,Th2like
1706,Ttc27,0.236403575316025,1.10920723799109,Th2like,Th0,1.3608097510663109,Th2like
1707,Tube1,0.73477273809933,0.286832885214,Th1like,Th0,0.37217677465104043,Th1like
1708,Txnip,1.18413161061501,-0.175645486357179,Th1like,Th0,-0.14725897804426097,Th1like
1709,Txnip.1,1.09182282296875,-0.0513522384319503,Th1like,Th0,-0.04699885481512107,Th1like
1710,Ube1l,1.28178385125019,-0.10269485438204,Th1like,Th0,-0.07994792861720974,Th1like
1711,Ube2f.1,0.331616192472706,0.920532596950259,Th2like,Th0,1.2250249038693692,Th2like
1712,Ube2f.2,0.201762721094746,1.12763059956113,Ind,Th0,1.3937436296265473,Th2like
1713,Ube2l6,1.20894218848773,0.139068323079824,Th1like,Th0,0.11452965821502206,Th1like
1714,Ube2q2.2,1.12499635834332,0.0395701290756071,Th1like,Th0,0.035159067346834494,Th1like
1715,Ubl7,0.580724466351553,0.208641947403198,Ind,Th0,0.3449169137462727,Th1like
1716,Unc119,0.0114737614844013,0.647134324582675,Ind,Th0,1.5530680762747282,Th2like
1717,Unc119.1,0.23188124421416,0.538960059001077,Ind,Th0,1.1644971958666328,Superpos
1718,Unc45a.1,0.826456879102285,0.250795877220352,Th1like,Th0,0.29462726994297905,Th1like
1719,Upp1,0.788287508976613,-0.220846167028949,Ind,Th0,-0.27315652205214475,Th1like
1720,Upp1.2,0.690129054179634,-0.45851692151582,Th1like,Th0,-0.5864268832499986,Superpos
1721,Usp18,1.20356789521731,0.358421628042351,Th1like,Th0,0.28943654562897836,Th1like
1722,Usp18.1,1.13492818409735,0.0476630467245507,Th1like,Th0,0.04197186726470138,Th1like
1723,Vegfb,0.44493211987185,0.392766336115726,Ind,Th0,0.7232057256517039,Superpos
1724,Vezf1,0.540816938089312,0.615777845634627,Superpos,Th0,0.8501193717860446,Superpos
1725,Wdr54,-0.119552569682035,0.781110676710006,Th2like,Th0,1.7226722956892895,Th2like
1726,Wdr78,0.435154989212931,0.435005042882855,Th1like,Th0,0.7852258429930847,Superpos
1727,Wipi2,0.790749837176868,0.216077457282775,Th1like,Th0,0.2667444824436619,Th1like
1728,Xdh,0.694175823621461,0.0790043480735719,Th1like,Th0,0.11332268198909583,Th1like
1729,Xpo6,0.15084834282958,0.544791980781628,Ind,Th0,1.3006723288952844,Th2like
1730,Ypel5,0.671824313181139,0.228992429015696,Th1like,Th0,0.3285017138766019,Th1like
1731,Zbp1.1,0.884874529898823,0.405285982061134,Th1like,Th0,0.4294993398519528,Superpos
1732,Zbtb2,0.471256049276078,0.482952750351403,Ind,Th0,0.7976555595654261,Superpos
1733,Zbtb32,0.562338706942035,1.09812327267697,Th1like,Th0,1.0975230152486242,Superpos
1734,Zbtb32.1,0.646190616515765,0.467532015374728,Superpos,Th0,0.6263375989546197,Superpos
1735,Zc3h12d,0.339429912264041,0.897743519061944,Ind,Th0,1.2093173586765242,Th2like
1736,Zcchc18.1,0.0820510023111563,1.19595438260155,Ind,Th0,1.5022965332337,Th2like
1737,Zcchc6.1,0.942798408382383,-0.0647774628775526,Th1like,Th0,-0.06859983799946136,Th1like
1738,Zdhhc6.2,0.986231308155043,0.0319270492682044,Th1like,Th0,0.03236147834961896,Th1like
1739,Zfp219,0.830166140456959,0.0348049525575562,Th1like,Th0,0.041900747064184174,Th1like
1740,Zfp518b,0.612633797209585,0.299089686704017,Th1like,Th0,0.4541655861280526,Superpos
1741,Zfp597,0.746956346820541,0.142507990006695,Th1like,Th0,0.18851938721829936,Th1like
1742,Zfp608.2,0.79770283678778,0.277445333932,Ind,Th0,0.33471836019844564,Th1like
1743,Zfp768,0.929338157377589,-0.0444183221223822,Th1like,Th0,-0.047759305505885405,Th1like
1744,Zfyve21,0.81070243291946,0.140391934179498,Th1like,Th0,0.17147260119390256,Th1like
1745,Zhx1.1,0.681658430786717,0.140691330021502,Ind,Th0,0.20353758482967815,Th1like
1746,Zmym3.1,0.786402638855561,-0.015832773317542,Th1like,Th0,-0.020130444398391276,Th1like
1747,Zmynd11,0.963014300293927,-0.103795704055335,Th1like,Th0,-0.1073676181194607,Th1like
1748,Znfx1,1.26440018669391,-1.09829433722422e-05,Th1like,Th0,-8.686287369731905e-06,Th1like
1749,Zscan12,1.24482804738811,-0.336849205408809,Th1like,Th0,-0.2642700356820651,Th1like
1750,Zxdc.1,0.872770270575856,-0.122313311455322,Ind,Th0,-0.13923693979754662,Th1like
1751,Zzz3.1,0.537024071144699,0.544002993701219,Superpos,Th0,0.7918538996419605,Superpos
